Results/Result_GSA_Conditional_BF3.dat
3
X
Z
Phits
6.088980000000000000e+05 3.190000000000000000e+03 1.983931693028077592e-01
6.088980000000000000e+05 3.191000000000000000e+03 1.764922549711916144e-01
6.088980000000000000e+05 3.192000000000000000e+03 1.451321521908985335e-01
6.088980000000000000e+05 3.194000000000000000e+03 1.414258274560372675e-01
6.088980000000000000e+05 3.195000000000000000e+03 1.117907109696007623e-01
6.088980000000000000e+05 3.196000000000000000e+03 1.195633447042163677e-01
6.088980000000000000e+05 3.198000000000000000e+03 1.368639008100053789e-01
6.088980000000000000e+05 3.199000000000000000e+03 1.386229246768119483e-01
6.088980000000000000e+05 3.200000000000000000e+03 1.679492644815223090e-01
6.088980000000000000e+05 3.201000000000000000e+03 8.180218225161231538e-02
6.088980000000000000e+05 3.202000000000000000e+03 5.966790285090102508e-02
6.088980000000000000e+05 3.203000000000000000e+03 2.059337448682729277e-01
6.088980000000000000e+05 3.204000000000000000e+03 1.850494070687551118e-01
6.088980000000000000e+05 3.205000000000000000e+03 1.121385511504651433e-01
6.088980000000000000e+05 3.206000000000000000e+03 1.430681354483198109e-01
6.088980000000000000e+05 3.207000000000000000e+03 1.171781753830940104e-01
6.088980000000000000e+05 3.208000000000000000e+03 1.653995093481547829e-01
6.088980000000000000e+05 3.209000000000000000e+03 1.753377833433049093e-01
6.088980000000000000e+05 3.211000000000000000e+03 2.011097863611877867e-01
6.088980000000000000e+05 3.212000000000000000e+03 1.485228680547995839e-01
6.088980000000000000e+05 3.213000000000000000e+03 1.892407953603052195e-01
6.088980000000000000e+05 3.214000000000000000e+03 2.359701386423591063e-01
6.088980000000000000e+05 3.215000000000000000e+03 1.832121960809643957e-01
6.088980000000000000e+05 3.216000000000000000e+03 1.701350330841162051e-01
6.088980000000000000e+05 3.217000000000000000e+03 2.354716334702413039e-01
6.088980000000000000e+05 3.218000000000000000e+03 1.650880361680037711e-01
6.088980000000000000e+05 3.219000000000000000e+03 1.436303715306800899e-01
6.088980000000000000e+05 3.220000000000000000e+03 2.481475020676344734e-01
6.088980000000000000e+05 3.221000000000000000e+03 1.610502272076914099e-01
6.088980000000000000e+05 3.222000000000000000e+03 1.899288666602531594e-01
6.088980000000000000e+05 3.223000000000000000e+03 2.067096550640245556e-01
6.088980000000000000e+05 3.224000000000000000e+03 1.127932093182598683e-01
6.088980000000000000e+05 3.225000000000000000e+03 1.417430263213612096e-01
6.088980000000000000e+05 3.227000000000000000e+03 1.615198167317266065e-01
6.088980000000000000e+05 3.228000000000000000e+03 1.484783131845219262e-01
6.088980000000000000e+05 3.229000000000000000e+03 1.552928555735430538e-01
6.088980000000000000e+05 3.230000000000000000e+03 1.931355434252789993e-01
6.088980000000000000e+05 3.231000000000000000e+03 1.848864152074859990e-01
6.088980000000000000e+05 3.232000000000000000e+03 1.369668434195096540e-01
6.088980000000000000e+05 3.233000000000000000e+03 1.647034587166994191e-01
6.088980000000000000e+05 3.234000000000000000e+03 9.664928842911653384e-02
6.088980000000000000e+05 3.235000000000000000e+03 1.556685307221547521e-01
6.088980000000000000e+05 3.236000000000000000e+03 1.786143844494635369e-01
6.088980000000000000e+05 3.237000000000000000e+03 1.623622799812460271e-01
6.088980000000000000e+05 3.238000000000000000e+03 1.645068554931611859e-01
6.088980000000000000e+05 3.239000000000000000e+03 1.254255816183943995e-01
6.088980000000000000e+05 3.240000000000000000e+03 1.744466472498460152e-01
6.088980000000000000e+05 3.241000000000000000e+03 1.228908989794963019e-01
6.088980000000000000e+05 3.242000000000000000e+03 1.332638042944973011e-01
6.088980000000000000e+05 3.243000000000000000e+03 1.530851826674371197e-01
6.088980000000000000e+05 3.244000000000000000e+03 1.725817487979314779e-01
6.088980000000000000e+05 3.245000000000000000e+03 1.337275686205378622e-01
6.088980000000000000e+05 3.246000000000000000e+03 1.790469868587331592e-01
6.088980000000000000e+05 3.247000000000000000e+03 1.848005353233068138e-01
6.088980000000000000e+05 3.248000000000000000e+03 1.338945154655501457e-01
6.088980000000000000e+05 3.249000000000000000e+03 1.351349456877485866e-01
6.088980000000000000e+05 3.250000000000000000e+03 1.552491151524152957e-01
6.088980000000000000e+05 3.251000000000000000e+03 1.034204623543974605e-01
6.088980000000000000e+05 3.252000000000000000e+03 2.091211387913009534e-01
6.088980000000000000e+05 3.254000000000000000e+03 1.999463560123761474e-01
6.088980000000000000e+05 3.256000000000000000e+03 9.764208787501811593e-02
6.088980000000000000e+05 3.257000000000000000e+03 1.046148313771581712e-01
6.088980000000000000e+05 3.258000000000000000e+03 2.300229858157443463e-01
6.088980000000000000e+05 3.259000000000000000e+03 1.423718385856826418e-01
6.088980000000000000e+05 3.260000000000000000e+03 1.513698481321009703e-01
6.088980000000000000e+05 3.261000000000000000e+03 1.237466384454501550e-01
6.088980000000000000e+05 3.262000000000000000e+03 1.330876280821373103e-01
6.088980000000000000e+05 3.263000000000000000e+03 1.073377406575543730e-01
6.088980000000000000e+05 3.264000000000000000e+03 2.231534927052855610e-01
6.088980000000000000e+05 3.265000000000000000e+03 6.577169083370178193e-02
6.088980000000000000e+05 3.266000000000000000e+03 1.091741912588972269e-01
6.088980000000000000e+05 3.267000000000000000e+03 2.001380262569078528e-01
6.088980000000000000e+05 3.268000000000000000e+03 2.639108110947533947e-01
6.088980000000000000e+05 3.269000000000000000e+03 1.184844436117123978e-01
6.088980000000000000e+05 3.270000000000000000e+03 7.705886723030470897e-02
6.088980000000000000e+05 3.271000000000000000e+03 2.116405352435918596e-01
6.088980000000000000e+05 3.272000000000000000e+03 1.333069182735712732e-01
6.088980000000000000e+05 3.273000000000000000e+03 1.499345458715303780e-01
6.088980000000000000e+05 3.274000000000000000e+03 1.553981676035669779e-01
6.088980000000000000e+05 3.275000000000000000e+03 1.574627348357036105e-01
6.088980000000000000e+05 3.276000000000000000e+03 1.905998536330752446e-01
6.088980000000000000e+05 3.277000000000000000e+03 1.200036418478067218e-01
6.088980000000000000e+05 3.278000000000000000e+03 1.556579135301927042e-01
6.088980000000000000e+05 3.279000000000000000e+03 1.741240047372489275e-01
6.088980000000000000e+05 3.280000000000000000e+03 2.098544466834089961e-01
6.088980000000000000e+05 3.281000000000000000e+03 3.852100734387173264e-01
6.088980000000000000e+05 3.282000000000000000e+03 1.793733999336348250e-01
6.088980000000000000e+05 3.283000000000000000e+03 2.442750833864108517e-01
6.088980000000000000e+05 3.284000000000000000e+03 1.944328868484863082e-01
6.088980000000000000e+05 3.286000000000000000e+03 1.603214938431080649e-01
6.088980000000000000e+05 3.287000000000000000e+03 1.605462961306073910e-01
6.088980000000000000e+05 3.288000000000000000e+03 1.606936346617306444e-01
6.088980000000000000e+05 3.289000000000000000e+03 1.710557080439421840e-01
6.088980000000000000e+05 3.290000000000000000e+03 1.354297036967004597e-01
6.088980000000000000e+05 3.291000000000000000e+03 1.722065444908384424e-01
6.088980000000000000e+05 3.292000000000000000e+03 2.411127495595428161e-01
6.088980000000000000e+05 3.293000000000000000e+03 2.437616109796243158e-01
6.088980000000000000e+05 3.294000000000000000e+03 2.190938936041607610e-01
6.088980000000000000e+05 3.296000000000000000e+03 2.250148619843407860e-01
6.088980000000000000e+05 3.297000000000000000e+03 2.880792690808153256e-01
6.088980000000000000e+05 3.298000000000000000e+03 3.182218762232721931e-01
6.088980000000000000e+05 3.299000000000000000e+03 1.342859401753078719e-01
6.088980000000000000e+05 3.300000000000000000e+03 2.312057762065642397e-01
6.088980000000000000e+05 3.301000000000000000e+03 2.665863933534461938e-01
6.088980000000000000e+05 3.302000000000000000e+03 1.983401300429557812e-01
6.088980000000000000e+05 3.303000000000000000e+03 2.181082321216580300e-01
6.088980000000000000e+05 3.304000000000000000e+03 2.186279723505670236e-01
6.088980000000000000e+05 3.305000000000000000e+03 1.997468859363500382e-01
6.088980000000000000e+05 3.306000000000000000e+03 2.707547947130823363e-01
6.088980000000000000e+05 3.307000000000000000e+03 3.006270823091476418e-01
6.088980000000000000e+05 3.308000000000000000e+03 2.460268244178644426e-01
6.088980000000000000e+05 3.309000000000000000e+03 1.913194715378276345e-01
6.088980000000000000e+05 3.310000000000000000e+03 1.969487425586564089e-01
6.088980000000000000e+05 3.311000000000000000e+03 2.174761203084331629e-01
6.088980000000000000e+05 3.312000000000000000e+03 2.150849285728239635e-01
6.088980000000000000e+05 3.313000000000000000e+03 2.393443453119631914e-01
6.088980000000000000e+05 3.314000000000000000e+03 2.274526017453092908e-01
6.088980000000000000e+05 3.315000000000000000e+03 2.481788853362997260e-01
6.088980000000000000e+05 3.316000000000000000e+03 2.160876056155719982e-01
6.088980000000000000e+05 3.317000000000000000e+03 2.565982963870442890e-01
6.088980000000000000e+05 3.318000000000000000e+03 3.398160479680633617e-01
6.088980000000000000e+05 3.319000000000000000e+03 3.083229937579352042e-01
6.088980000000000000e+05 3.320000000000000000e+03 3.058079325871220777e-01
6.088980000000000000e+05 3.321000000000000000e+03 4.065129534955010948e-01
6.088980000000000000e+05 3.322000000000000000e+03 2.358752849582421152e-01
6.088980000000000000e+05 3.323000000000000000e+03 2.833632158566478654e-01
6.088980000000000000e+05 3.325000000000000000e+03 2.784924967722430256e-01
6.088980000000000000e+05 3.326000000000000000e+03 2.623818811937949635e-01
6.088980000000000000e+05 3.253000000000000000e+03 1.880804749999999970e-01
6.088980000000000000e+05 3.285000000000000000e+03 1.739715879999999826e-01
6.088980000000000000e+05 3.324000000000000000e+03 3.203521440000000053e-01
6.088980000000000000e+05 3.226000000000000000e+03 1.348444819999999877e-01
6.088980000000000000e+05 3.193000000000000000e+03 2.085691689999999987e-01
6.088980000000000000e+05 3.255000000000000000e+03 8.894373499999998212e-02
6.088980000000000000e+05 3.210000000000000000e+03 1.682691909999999846e-01
6.088980000000000000e+05 3.197000000000000000e+03 1.692588369999999953e-01
6.088980000000000000e+05 3.295000000000000000e+03 2.500044719999999776e-01
